filename,flip_type,bbox_coords,normal_abnormal
sperm_morph_636_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 469, ""top_left_y"": 211, ""bottom_right_x"": 582, ""bottom_right_y"": 309}","{""Normal/Abnormal"":""A""}"
sperm_morph_636_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 22, ""top_left_y"": 143, ""bottom_right_x"": 497, ""bottom_right_y"": 348}","{""Normal/Abnormal"":""A""}"
sperm_morph_637_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 52, ""top_left_y"": 321, ""bottom_right_x"": 614, ""bottom_right_y"": 518}","{""Normal/Abnormal"":""A""}"
sperm_morph_638_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 218, ""top_left_y"": 381, ""bottom_right_x"": 495, ""bottom_right_y"": 497}","{""Normal/Abnormal"":""A""}"
sperm_morph_639_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 202, ""top_left_y"": 248, ""bottom_right_x"": 607, ""bottom_right_y"": 458}","{""Normal/Abnormal"":""A""}"
sperm_morph_639_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 532, ""top_left_y"": 127, ""bottom_right_x"": 755, ""bottom_right_y"": 267}","{""Normal/Abnormal"":""A""}"
sperm_morph_640_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 125, ""top_left_y"": 226, ""bottom_right_x"": 737, ""bottom_right_y"": 337}","{""Normal/Abnormal"":""A""}"
sperm_morph_641_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 39, ""top_left_y"": 195, ""bottom_right_x"": 630, ""bottom_right_y"": 483}","{""Normal/Abnormal"":""N""}"
sperm_morph_642_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 161, ""top_left_y"": 75, ""bottom_right_x"": 563, ""bottom_right_y"": 447}","{""Normal/Abnormal"":""A""}"
sperm_morph_642_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 590, ""top_left_y"": 11, ""bottom_right_x"": 732, ""bottom_right_y"": 227}","{""Normal/Abnormal"":""A""}"
sperm_morph_643_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 253, ""top_left_y"": 9, ""bottom_right_x"": 723, ""bottom_right_y"": 437}","{""Normal/Abnormal"":""N""}"
sperm_morph_643_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 156, ""top_left_y"": 341, ""bottom_right_x"": 563, ""bottom_right_y"": 578}","{""Normal/Abnormal"":""A""}"
sperm_morph_644_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 212, ""top_left_y"": 282, ""bottom_right_x"": 394, ""bottom_right_y"": 496}","{""Normal/Abnormal"":""A""}"
sperm_morph_644_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 418, ""top_left_y"": 443, ""bottom_right_x"": 560, ""bottom_right_y"": 572}","{""Normal/Abnormal"":""A""}"
sperm_morph_644_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 504, ""top_left_y"": 44, ""bottom_right_x"": 775, ""bottom_right_y"": 289}","{""Normal/Abnormal"":""N""}"
sperm_morph_645_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 189, ""top_left_y"": 179, ""bottom_right_x"": 535, ""bottom_right_y"": 439}","{""Normal/Abnormal"":""N""}"
sperm_morph_646_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 80, ""top_left_y"": 196, ""bottom_right_x"": 503, ""bottom_right_y"": 431}","{""Normal/Abnormal"":""N""}"
sperm_morph_647_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 73, ""top_left_y"": 234, ""bottom_right_x"": 612, ""bottom_right_y"": 396}","{""Normal/Abnormal"":""N""}"
sperm_morph_648_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 67, ""top_left_y"": 238, ""bottom_right_x"": 592, ""bottom_right_y"": 531}","{""Normal/Abnormal"":""N""}"
sperm_morph_649_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 75, ""top_left_y"": 238, ""bottom_right_x"": 655, ""bottom_right_y"": 376}","{""Normal/Abnormal"":""A""}"
sperm_morph_650_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 198, ""top_left_y"": 51, ""bottom_right_x"": 487, ""bottom_right_y"": 560}","{""Normal/Abnormal"":""A""}"
sperm_morph_650_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 40, ""top_left_y"": 22, ""bottom_right_x"": 157, ""bottom_right_y"": 283}","{""Normal/Abnormal"":""A""}"
sperm_morph_651_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 189, ""top_left_y"": 41, ""bottom_right_x"": 428, ""bottom_right_y"": 416}","{""Normal/Abnormal"":""A""}"
sperm_morph_652_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 92, ""top_left_y"": 167, ""bottom_right_x"": 596, ""bottom_right_y"": 497}","{""Normal/Abnormal"":""N""}"
sperm_morph_653_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 80, ""top_left_y"": 161, ""bottom_right_x"": 624, ""bottom_right_y"": 493}","{""Normal/Abnormal"":""N""}"
sperm_morph_654_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 120, ""top_left_y"": 249, ""bottom_right_x"": 727, ""bottom_right_y"": 358}","{""Normal/Abnormal"":""N""}"
sperm_morph_655_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 195, ""top_left_y"": 167, ""bottom_right_x"": 394, ""bottom_right_y"": 527}","{""Normal/Abnormal"":""N""}"
sperm_morph_656_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 87, ""top_left_y"": 251, ""bottom_right_x"": 623, ""bottom_right_y"": 464}","{""Normal/Abnormal"":""A""}"
sperm_morph_657_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 269, ""top_left_y"": 7, ""bottom_right_x"": 507, ""bottom_right_y"": 541}","{""Normal/Abnormal"":""A""}"
sperm_morph_658_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 160, ""top_left_y"": 271, ""bottom_right_x"": 329, ""bottom_right_y"": 440}","{""Normal/Abnormal"":""A""}"
sperm_morph_659_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 333, ""top_left_y"": 55, ""bottom_right_x"": 408, ""bottom_right_y"": 518}","{""Normal/Abnormal"":""A""}"
sperm_morph_660_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 247, ""top_left_y"": 33, ""bottom_right_x"": 566, ""bottom_right_y"": 507}","{""Normal/Abnormal"":""N""}"
sperm_morph_661_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 94, ""top_left_y"": 186, ""bottom_right_x"": 668, ""bottom_right_y"": 420}","{""Normal/Abnormal"":""A""}"
sperm_morph_662_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 93, ""top_left_y"": 202, ""bottom_right_x"": 683, ""bottom_right_y"": 385}","{""Normal/Abnormal"":""A""}"
sperm_morph_663_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 331, ""top_left_y"": 114, ""bottom_right_x"": 483, ""bottom_right_y"": 282}","{""Normal/Abnormal"":""A""}"
sperm_morph_664_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 277, ""top_left_y"": 265, ""bottom_right_x"": 769, ""bottom_right_y"": 417}","{""Normal/Abnormal"":""N""}"
sperm_morph_664_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 159, ""top_left_y"": 22, ""bottom_right_x"": 610, ""bottom_right_y"": 463}","{""Normal/Abnormal"":""N""}"
sperm_morph_664_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 81, ""top_left_y"": 70, ""bottom_right_x"": 243, ""bottom_right_y"": 326}","{""Normal/Abnormal"":""A""}"
sperm_morph_665_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 143, ""top_left_y"": 129, ""bottom_right_x"": 609, ""bottom_right_y"": 465}","{""Normal/Abnormal"":""A""}"
sperm_morph_666_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 396, ""top_left_y"": 26, ""bottom_right_x"": 536, ""bottom_right_y"": 579}","{""Normal/Abnormal"":""N""}"
sperm_morph_666_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 603, ""top_left_y"": 364, ""bottom_right_x"": 707, ""bottom_right_y"": 545}","{""Normal/Abnormal"":""A""}"
sperm_morph_666_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 270, ""top_left_y"": 21, ""bottom_right_x"": 364, ""bottom_right_y"": 352}","{""Normal/Abnormal"":""A""}"
sperm_morph_666_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 36, ""top_left_y"": 18, ""bottom_right_x"": 171, ""bottom_right_y"": 209}","{""Normal/Abnormal"":""A""}"
sperm_morph_666_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 28, ""top_left_y"": 240, ""bottom_right_x"": 191, ""bottom_right_y"": 416}","{""Normal/Abnormal"":""A""}"
sperm_morph_667_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 208, ""top_left_y"": 50, ""bottom_right_x"": 598, ""bottom_right_y"": 387}","{""Normal/Abnormal"":""N""}"
sperm_morph_667_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 614, ""top_left_y"": 294, ""bottom_right_x"": 763, ""bottom_right_y"": 393}","{""Normal/Abnormal"":""A""}"
sperm_morph_668_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 49, ""top_left_y"": 110, ""bottom_right_x"": 556, ""bottom_right_y"": 527}","{""Normal/Abnormal"":""N""}"
sperm_morph_668_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 170, ""top_left_y"": 9, ""bottom_right_x"": 564, ""bottom_right_y"": 395}","{""Normal/Abnormal"":""A""}"
sperm_morph_669_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 74, ""top_left_y"": 172, ""bottom_right_x"": 515, ""bottom_right_y"": 577}","{""Normal/Abnormal"":""A""}"
sperm_morph_670_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 257, ""top_left_y"": 212, ""bottom_right_x"": 383, ""bottom_right_y"": 326}","{""Normal/Abnormal"":""A""}"
sperm_morph_670_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 317, ""top_left_y"": 123, ""bottom_right_x"": 465, ""bottom_right_y"": 214}","{""Normal/Abnormal"":""A""}"
sperm_morph_671_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 287, ""top_left_y"": 179, ""bottom_right_x"": 491, ""bottom_right_y"": 334}","{""Normal/Abnormal"":""A""}"
sperm_morph_672_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 146, ""top_left_y"": 59, ""bottom_right_x"": 417, ""bottom_right_y"": 481}","{""Normal/Abnormal"":""N""}"
sperm_morph_672_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 81, ""top_left_y"": 235, ""bottom_right_x"": 163, ""bottom_right_y"": 569}","{""Normal/Abnormal"":""N""}"
sperm_morph_673_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 204, ""top_left_y"": 63, ""bottom_right_x"": 453, ""bottom_right_y"": 565}","{""Normal/Abnormal"":""A""}"
sperm_morph_673_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 104, ""top_left_y"": 395, ""bottom_right_x"": 229, ""bottom_right_y"": 487}","{""Normal/Abnormal"":""A""}"
sperm_morph_674_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 3, ""top_left_y"": 134, ""bottom_right_x"": 132, ""bottom_right_y"": 242}","{""Normal/Abnormal"":""A""}"
sperm_morph_674_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 143, ""top_left_y"": 146, ""bottom_right_x"": 583, ""bottom_right_y"": 520}","{""Normal/Abnormal"":""N""}"
sperm_morph_675_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 303, ""top_left_y"": 18, ""bottom_right_x"": 535, ""bottom_right_y"": 478}","{""Normal/Abnormal"":""N""}"
sperm_morph_675_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 578, ""top_left_y"": 109, ""bottom_right_x"": 659, ""bottom_right_y"": 242}","{""Normal/Abnormal"":""A""}"
sperm_morph_676_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 33, ""top_left_y"": 210, ""bottom_right_x"": 193, ""bottom_right_y"": 344}","{""Normal/Abnormal"":""A""}"
sperm_morph_676_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 262, ""top_left_y"": 42, ""bottom_right_x"": 518, ""bottom_right_y"": 520}","{""Normal/Abnormal"":""A""}"
sperm_morph_677_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 142, ""top_left_y"": 95, ""bottom_right_x"": 627, ""bottom_right_y"": 403}","{""Normal/Abnormal"":""A""}"
sperm_morph_677_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 391, ""top_left_y"": 408, ""bottom_right_x"": 732, ""bottom_right_y"": 541}","{""Normal/Abnormal"":""A""}"
sperm_morph_678_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 193, ""top_left_y"": 75, ""bottom_right_x"": 403, ""bottom_right_y"": 563}","{""Normal/Abnormal"":""A""}"
sperm_morph_678_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 379, ""top_left_y"": 206, ""bottom_right_x"": 486, ""bottom_right_y"": 303}","{""Normal/Abnormal"":""A""}"
sperm_morph_678_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 529, ""top_left_y"": 40, ""bottom_right_x"": 668, ""bottom_right_y"": 209}","{""Normal/Abnormal"":""A""}"
sperm_morph_679_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 151, ""top_left_y"": 3, ""bottom_right_x"": 355, ""bottom_right_y"": 453}","{""Normal/Abnormal"":""N""}"
sperm_morph_679_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 323, ""top_left_y"": 232, ""bottom_right_x"": 542, ""bottom_right_y"": 578}","{""Normal/Abnormal"":""N""}"
sperm_morph_680_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 313, ""top_left_y"": 239, ""bottom_right_x"": 395, ""bottom_right_y"": 370}","{""Normal/Abnormal"":""A""}"
sperm_morph_680_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 454, ""top_left_y"": 141, ""bottom_right_x"": 584, ""bottom_right_y"": 281}","{""Normal/Abnormal"":""A""}"
sperm_morph_681_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 297, ""top_left_y"": 303, ""bottom_right_x"": 458, ""bottom_right_y"": 439}","{""Normal/Abnormal"":""A""}"
sperm_morph_681_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 144, ""top_left_y"": 218, ""bottom_right_x"": 294, ""bottom_right_y"": 333}","{""Normal/Abnormal"":""A""}"
sperm_morph_682_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 279, ""top_left_y"": 28, ""bottom_right_x"": 433, ""bottom_right_y"": 555}","{""Normal/Abnormal"":""A""}"
sperm_morph_683_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 304, ""top_left_y"": 101, ""bottom_right_x"": 646, ""bottom_right_y"": 516}","{""Normal/Abnormal"":""A""}"
sperm_morph_683_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 19, ""top_left_y"": 470, ""bottom_right_x"": 111, ""bottom_right_y"": 571}","{""Normal/Abnormal"":""A""}"
sperm_morph_684_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 158, ""top_left_y"": 181, ""bottom_right_x"": 731, ""bottom_right_y"": 396}","{""Normal/Abnormal"":""A""}"
sperm_morph_684_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 159, ""top_left_y"": 55, ""bottom_right_x"": 394, ""bottom_right_y"": 188}","{""Normal/Abnormal"":""A""}"
sperm_morph_684_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 516, ""top_left_y"": 10, ""bottom_right_x"": 648, ""bottom_right_y"": 106}","{""Normal/Abnormal"":""A""}"
sperm_morph_685_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 173, ""top_left_y"": 314, ""bottom_right_x"": 743, ""bottom_right_y"": 467}","{""Normal/Abnormal"":""A""}"
sperm_morph_686_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 373, ""top_left_y"": 139, ""bottom_right_x"": 576, ""bottom_right_y"": 288}","{""Normal/Abnormal"":""A""}"
sperm_morph_686_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 262, ""top_left_y"": 345, ""bottom_right_x"": 395, ""bottom_right_y"": 492}","{""Normal/Abnormal"":""A""}"
sperm_morph_686_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 133, ""top_left_y"": 67, ""bottom_right_x"": 400, ""bottom_right_y"": 556}","{""Normal/Abnormal"":""A""}"
sperm_morph_687_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 225, ""top_left_y"": 44, ""bottom_right_x"": 441, ""bottom_right_y"": 571}","{""Normal/Abnormal"":""A""}"
sperm_morph_688_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 192, ""top_left_y"": 200, ""bottom_right_x"": 535, ""bottom_right_y"": 569}","{""Normal/Abnormal"":""N""}"
sperm_morph_689_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 352, ""top_left_y"": 70, ""bottom_right_x"": 451, ""bottom_right_y"": 574}","{""Normal/Abnormal"":""A""}"
sperm_morph_689_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 517, ""top_left_y"": 205, ""bottom_right_x"": 770, ""bottom_right_y"": 476}","{""Normal/Abnormal"":""A""}"
sperm_morph_690_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 273, ""top_left_y"": 50, ""bottom_right_x"": 652, ""bottom_right_y"": 469}","{""Normal/Abnormal"":""N""}"
sperm_morph_691_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 277, ""top_left_y"": 30, ""bottom_right_x"": 476, ""bottom_right_y"": 567}","{""Normal/Abnormal"":""N""}"
sperm_morph_691_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 564, ""top_left_y"": 209, ""bottom_right_x"": 743, ""bottom_right_y"": 401}","{""Normal/Abnormal"":""A""}"
sperm_morph_692_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 69, ""top_left_y"": 140, ""bottom_right_x"": 607, ""bottom_right_y"": 465}","{""Normal/Abnormal"":""N""}"
sperm_morph_693_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 352, ""top_left_y"": 255, ""bottom_right_x"": 493, ""bottom_right_y"": 440}","{""Normal/Abnormal"":""A""}"
sperm_morph_694_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 226, ""top_left_y"": 211, ""bottom_right_x"": 592, ""bottom_right_y"": 458}","{""Normal/Abnormal"":""A""}"
sperm_morph_695_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 108, ""top_left_y"": 310, ""bottom_right_x"": 522, ""bottom_right_y"": 568}","{""Normal/Abnormal"":""N""}"
sperm_morph_696_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 193, ""top_left_y"": 235, ""bottom_right_x"": 396, ""bottom_right_y"": 528}","{""Normal/Abnormal"":""A""}"
sperm_morph_696_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 420, ""top_left_y"": 425, ""bottom_right_x"": 529, ""bottom_right_y"": 567}","{""Normal/Abnormal"":""A""}"
sperm_morph_697_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 188, ""top_left_y"": 232, ""bottom_right_x"": 616, ""bottom_right_y"": 554}","{""Normal/Abnormal"":""A""}"
sperm_morph_698_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 54, ""top_left_y"": 311, ""bottom_right_x"": 658, ""bottom_right_y"": 550}","{""Normal/Abnormal"":""N""}"
sperm_morph_699_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 368, ""top_left_y"": 114, ""bottom_right_x"": 462, ""bottom_right_y"": 537}","{""Normal/Abnormal"":""A""}"
sperm_morph_699_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 98, ""top_left_y"": 46, ""bottom_right_x"": 413, ""bottom_right_y"": 557}","{""Normal/Abnormal"":""A""}"
sperm_morph_700_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 190, ""top_left_y"": 139, ""bottom_right_x"": 537, ""bottom_right_y"": 277}","{""Normal/Abnormal"":""A""}"
sperm_morph_700_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 30, ""top_left_y"": 279, ""bottom_right_x"": 311, ""bottom_right_y"": 444}","{""Normal/Abnormal"":""A""}"
sperm_morph_701_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 57, ""top_left_y"": 59, ""bottom_right_x"": 568, ""bottom_right_y"": 416}","{""Normal/Abnormal"":""A""}"
sperm_morph_702_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 127, ""top_left_y"": 233, ""bottom_right_x"": 666, ""bottom_right_y"": 408}","{""Normal/Abnormal"":""A""}"
sperm_morph_703_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 285, ""top_left_y"": 18, ""bottom_right_x"": 408, ""bottom_right_y"": 558}","{""Normal/Abnormal"":""A""}"
sperm_morph_704_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 78, ""top_left_y"": 132, ""bottom_right_x"": 585, ""bottom_right_y"": 473}","{""Normal/Abnormal"":""N""}"
sperm_morph_704_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 608, ""top_left_y"": 315, ""bottom_right_x"": 701, ""bottom_right_y"": 460}","{""Normal/Abnormal"":""A""}"
sperm_morph_705_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 247, ""top_left_y"": 84, ""bottom_right_x"": 664, ""bottom_right_y"": 548}","{""Normal/Abnormal"":""N""}"
sperm_morph_706_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 137, ""top_left_y"": 208, ""bottom_right_x"": 504, ""bottom_right_y"": 446}","{""Normal/Abnormal"":""A""}"
sperm_morph_707_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 203, ""top_left_y"": 63, ""bottom_right_x"": 364, ""bottom_right_y"": 564}","{""Normal/Abnormal"":""N""}"
sperm_morph_708_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 299, ""top_left_y"": 147, ""bottom_right_x"": 523, ""bottom_right_y"": 571}","{""Normal/Abnormal"":""N""}"
sperm_morph_709_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 106, ""top_left_y"": 61, ""bottom_right_x"": 580, ""bottom_right_y"": 489}","{""Normal/Abnormal"":""A""}"
sperm_morph_710_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 215, ""top_left_y"": 120, ""bottom_right_x"": 397, ""bottom_right_y"": 538}","{""Normal/Abnormal"":""N""}"
sperm_morph_711_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 220, ""top_left_y"": 71, ""bottom_right_x"": 659, ""bottom_right_y"": 368}","{""Normal/Abnormal"":""A""}"
sperm_morph_712_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 131, ""top_left_y"": 235, ""bottom_right_x"": 384, ""bottom_right_y"": 444}","{""Normal/Abnormal"":""A""}"
sperm_morph_713_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 226, ""top_left_y"": 60, ""bottom_right_x"": 562, ""bottom_right_y"": 550}","{""Normal/Abnormal"":""A""}"
sperm_morph_714_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 281, ""top_left_y"": 280, ""bottom_right_x"": 488, ""bottom_right_y"": 476}","{""Normal/Abnormal"":""A""}"
sperm_morph_715_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 151, ""top_left_y"": 266, ""bottom_right_x"": 722, ""bottom_right_y"": 466}","{""Normal/Abnormal"":""N""}"
sperm_morph_716_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 224, ""top_left_y"": 35, ""bottom_right_x"": 620, ""bottom_right_y"": 453}","{""Normal/Abnormal"":""A""}"
sperm_morph_717_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 188, ""top_left_y"": 234, ""bottom_right_x"": 463, ""bottom_right_y"": 515}","{""Normal/Abnormal"":""A""}"
sperm_morph_718_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 164, ""top_left_y"": 104, ""bottom_right_x"": 737, ""bottom_right_y"": 475}","{""Normal/Abnormal"":""A""}"
sperm_morph_719_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 304, ""top_left_y"": 69, ""bottom_right_x"": 678, ""bottom_right_y"": 555}","{""Normal/Abnormal"":""N""}"
sperm_morph_720_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 337, ""top_left_y"": 320, ""bottom_right_x"": 566, ""bottom_right_y"": 479}","{""Normal/Abnormal"":""A""}"
sperm_morph_721_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 154, ""top_left_y"": 149, ""bottom_right_x"": 702, ""bottom_right_y"": 531}","{""Normal/Abnormal"":""A""}"
sperm_morph_722_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 23, ""top_left_y"": 104, ""bottom_right_x"": 407, ""bottom_right_y"": 563}","{""Normal/Abnormal"":""A""}"
sperm_morph_723_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 203, ""top_left_y"": 205, ""bottom_right_x"": 482, ""bottom_right_y"": 466}","{""Normal/Abnormal"":""A""}"
sperm_morph_724_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 100, ""top_left_y"": 240, ""bottom_right_x"": 607, ""bottom_right_y"": 428}","{""Normal/Abnormal"":""N""}"
sperm_morph_724_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 197, ""top_left_y"": 65, ""bottom_right_x"": 425, ""bottom_right_y"": 273}","{""Normal/Abnormal"":""A""}"
sperm_morph_725_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 18, ""top_left_y"": 21, ""bottom_right_x"": 288, ""bottom_right_y"": 209}","{""Normal/Abnormal"":""A""}"
sperm_morph_725_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 211, ""top_left_y"": 318, ""bottom_right_x"": 567, ""bottom_right_y"": 502}","{""Normal/Abnormal"":""A""}"
sperm_morph_726_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 174, ""top_left_y"": 93, ""bottom_right_x"": 546, ""bottom_right_y"": 564}","{""Normal/Abnormal"":""N""}"
sperm_morph_726_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 552, ""top_left_y"": 13, ""bottom_right_x"": 756, ""bottom_right_y"": 131}","{""Normal/Abnormal"":""A""}"
sperm_morph_727_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 94, ""top_left_y"": 308, ""bottom_right_x"": 360, ""bottom_right_y"": 515}","{""Normal/Abnormal"":""A""}"
sperm_morph_728_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 310, ""top_left_y"": 140, ""bottom_right_x"": 492, ""bottom_right_y"": 498}","{""Normal/Abnormal"":""N""}"
sperm_morph_729_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 200, ""top_left_y"": 113, ""bottom_right_x"": 451, ""bottom_right_y"": 384}","{""Normal/Abnormal"":""A""}"
sperm_morph_730_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 180, ""top_left_y"": 152, ""bottom_right_x"": 544, ""bottom_right_y"": 522}","{""Normal/Abnormal"":""N""}"
sperm_morph_730_resized.jpeg,,"{""name"": ""rect"", ""top_left_x"": 278, ""top_left_y"": 292, ""bottom_right_x"": 478, ""bottom_right_y"": 392}","{""Normal/Abnormal"":""A""}"
