filename,top_left_x,top_left_y,bottom_right_x,bottom_right_y,normal_abnormal
sperm_morph_850_resized_lr_ud.jpeg,363,9,625,223,Abnormal
sperm_morph_06_resized_ud.jpeg,65,178,617,531,Normal
sperm_morph_381_resized_lr.jpeg,212,340,752,520,Abnormal
sperm_morph_1033_resized.jpeg,56,73,708,275,Normal
sperm_morph_948_resized_ud.jpeg,140,410,299,576,Abnormal
sperm_morph_154_resized_lr_ud.jpeg,207,353,484,555,Abnormal
sperm_morph_616_resized_lr.jpeg,180,70,446,519,Abnormal
sperm_morph_680_resized.jpeg,454,141,584,281,Abnormal
sperm_morph_1059_resized_ud.jpeg,278,5,449,561,Normal
sperm_morph_170_resized_ud.jpeg,437,59,590,443,Normal
sperm_morph_656_resized_lr.jpeg,152,251,688,464,Abnormal
sperm_morph_1027_resized_lr_ud.jpeg,193,142,591,380,Normal
sperm_morph_28_resized_ud.jpeg,95,291,694,403,Normal
sperm_morph_317_resized_lr_ud.jpeg,380,111,691,578,Normal
sperm_morph_668_resized_lr_ud.jpeg,211,186,605,572,Abnormal
sperm_morph_581_resized_lr.jpeg,104,111,637,461,Abnormal
sperm_morph_620_resized_ud.jpeg,215,39,532,553,Normal
sperm_morph_797_resized.jpeg,162,184,557,491,Abnormal
sperm_morph_1013_resized_ud.jpeg,153,17,506,561,Normal
sperm_morph_1099_resized_lr_ud.jpeg,174,32,459,568,Normal
sperm_morph_807_resized.jpeg,70,325,465,564,Abnormal
sperm_morph_776_resized.jpeg,133,159,618,351,Abnormal
sperm_morph_854_resized_lr.jpeg,40,247,550,477,Abnormal
sperm_morph_905_resized_lr.jpeg,197,159,745,514,Normal
sperm_morph_450_resized_lr_ud.jpeg,337,104,738,546,Abnormal
sperm_morph_304_resized.jpeg,260,77,724,178,Normal
sperm_morph_859_resized_lr.jpeg,326,76,546,548,Abnormal
sperm_morph_202_resized_lr_ud.jpeg,330,125,542,574,Abnormal
sperm_morph_519_resized_lr_ud.jpeg,127,82,637,290,Normal
sperm_morph_1013_resized_lr.jpeg,269,20,622,564,Normal
sperm_morph_951_resized_ud.jpeg,247,88,516,431,Normal
sperm_morph_348_resized.jpeg,295,464,441,578,Abnormal
sperm_morph_322_resized_lr.jpeg,39,177,246,329,Abnormal
sperm_morph_732_resized_ud.jpeg,8,157,514,449,Normal
sperm_morph_879_resized_ud.jpeg,30,0,357,131,Abnormal
sperm_morph_734_resized_ud.jpeg,26,71,577,288,Abnormal
sperm_morph_874_resized.jpeg,6,109,218,219,Abnormal
sperm_morph_403_resized.jpeg,172,312,631,536,Abnormal
sperm_morph_54_resized.jpeg,67,24,359,204,Abnormal
sperm_morph_356_resized_lr_ud.jpeg,36,95,547,427,Normal
sperm_morph_225_resized_lr_ud.jpeg,123,123,591,450,Abnormal
sperm_morph_86_resized.jpeg,579,60,767,560,Abnormal
sperm_morph_517_resized.jpeg,327,71,405,487,Abnormal
sperm_morph_1065_resized_ud.jpeg,153,100,643,559,Normal
sperm_morph_59_resized_lr_ud.jpeg,3,140,376,256,Abnormal
sperm_morph_280_resized_lr.jpeg,276,28,466,569,Normal
sperm_morph_425_resized.jpeg,206,31,660,570,Abnormal
sperm_morph_646_resized_lr.jpeg,272,196,695,431,Normal
sperm_morph_88_resized_lr_ud.jpeg,585,315,747,522,Abnormal
sperm_morph_75_resized.jpeg,252,239,544,446,Abnormal
sperm_morph_517_resized_lr_ud.jpeg,114,156,358,423,Abnormal
sperm_morph_1023_resized.jpeg,216,15,564,517,Normal
sperm_morph_1022_resized_lr.jpeg,17,162,278,399,Abnormal
sperm_morph_537_resized_ud.jpeg,218,7,636,539,Normal
sperm_morph_968_resized_lr_ud.jpeg,140,124,680,310,Abnormal
sperm_morph_756_resized.jpeg,328,418,617,567,Abnormal
sperm_morph_512_resized_ud.jpeg,13,23,375,293,Abnormal
sperm_morph_821_resized_lr.jpeg,210,43,771,308,Normal
sperm_morph_297_resized_lr.jpeg,504,315,750,447,Abnormal
sperm_morph_445_resized_ud.jpeg,257,62,509,527,Abnormal
sperm_morph_549_resized_lr.jpeg,109,18,460,504,Abnormal
sperm_morph_1000_resized_lr.jpeg,282,120,612,553,Abnormal
sperm_morph_160_resized_lr.jpeg,176,320,444,527,Abnormal
sperm_morph_969_resized_lr.jpeg,177,77,450,581,Abnormal
sperm_morph_191_resized_lr.jpeg,68,10,174,260,Abnormal
sperm_morph_731_resized_ud.jpeg,97,45,620,358,Normal
sperm_morph_513_resized.jpeg,228,104,704,507,Normal
sperm_morph_681_resized_lr_ud.jpeg,481,248,631,363,Abnormal
sperm_morph_372_resized_lr.jpeg,292,9,578,326,Abnormal
sperm_morph_447_resized_lr.jpeg,146,215,649,386,Normal
sperm_morph_153_resized_ud.jpeg,241,100,544,557,Abnormal
sperm_morph_328_resized.jpeg,364,11,524,576,Normal
sperm_morph_989_resized_lr.jpeg,110,14,462,534,Normal
sperm_morph_1056_resized_lr_ud.jpeg,124,73,399,271,Normal
sperm_morph_689_resized_lr.jpeg,5,205,258,476,Abnormal
sperm_morph_1087_resized.jpeg,176,19,556,477,Normal
sperm_morph_795_resized_lr_ud.jpeg,266,331,468,552,Abnormal
sperm_morph_369_resized_lr.jpeg,274,291,653,566,Abnormal
sperm_morph_575_resized_ud.jpeg,246,171,679,471,Normal
sperm_morph_865_resized_ud.jpeg,224,91,566,409,Abnormal
sperm_morph_495_resized.jpeg,229,103,743,372,Abnormal
sperm_morph_729_resized_lr.jpeg,324,113,575,384,Abnormal
sperm_morph_534_resized_lr_ud.jpeg,298,82,366,329,Normal
sperm_morph_185_resized.jpeg,177,69,686,355,Normal
sperm_morph_527_resized_lr.jpeg,39,425,323,538,Abnormal
sperm_morph_758_resized_lr_ud.jpeg,100,71,721,273,Normal
sperm_morph_84_resized_lr.jpeg,234,50,672,420,Abnormal
sperm_morph_949_resized_lr.jpeg,160,279,741,414,Normal
sperm_morph_965_resized.jpeg,238,110,545,546,Abnormal
sperm_morph_506_resized_ud.jpeg,161,95,698,364,Abnormal
sperm_morph_918_resized_lr.jpeg,20,363,637,524,Normal
sperm_morph_583_resized.jpeg,123,110,292,242,Abnormal
sperm_morph_341_resized_ud.jpeg,556,402,763,534,Abnormal
sperm_morph_441_resized_lr_ud.jpeg,118,110,737,222,Abnormal
sperm_morph_312_resized_ud.jpeg,128,210,615,504,Abnormal
sperm_morph_278_resized_ud.jpeg,243,242,767,492,Abnormal
sperm_morph_383_resized_lr_ud.jpeg,174,160,567,475,Abnormal
sperm_morph_807_resized_lr_ud.jpeg,137,258,728,388,Abnormal
sperm_morph_775_resized_ud.jpeg,158,215,668,450,Normal
sperm_morph_262_resized_lr.jpeg,92,81,602,384,Normal
sperm_morph_360_resized_ud.jpeg,239,352,485,579,Abnormal
sperm_morph_833_resized_lr_ud.jpeg,221,253,609,548,Abnormal
sperm_morph_930_resized_lr_ud.jpeg,491,177,758,334,Abnormal
sperm_morph_560_resized_lr.jpeg,272,128,425,575,Abnormal
sperm_morph_978_resized_lr_ud.jpeg,270,13,510,571,Normal
sperm_morph_193_resized_lr.jpeg,231,156,714,548,Abnormal
sperm_morph_449_resized_lr.jpeg,248,7,457,558,Abnormal
sperm_morph_159_resized_ud.jpeg,198,177,545,346,Abnormal
sperm_morph_930_resized_lr_ud.jpeg,114,159,394,292,Abnormal
sperm_morph_120_resized_lr.jpeg,423,19,597,564,Abnormal
sperm_morph_296_resized_lr_ud.jpeg,125,53,607,466,Normal
sperm_morph_1078_resized_lr.jpeg,95,134,646,458,Normal
sperm_morph_960_resized.jpeg,139,103,578,370,Abnormal
sperm_morph_585_resized_lr.jpeg,450,383,683,566,Abnormal
sperm_morph_728_resized_ud.jpeg,310,83,492,441,Normal
sperm_morph_763_resized_ud.jpeg,196,167,755,312,Normal
sperm_morph_913_resized_lr_ud.jpeg,220,102,584,516,Abnormal
sperm_morph_516_resized_lr_ud.jpeg,248,46,644,520,Abnormal
sperm_morph_708_resized_lr.jpeg,252,147,476,571,Normal
sperm_morph_896_resized.jpeg,378,426,691,556,Abnormal
sperm_morph_810_resized_lr.jpeg,566,325,749,534,Abnormal
sperm_morph_151_resized_lr.jpeg,108,157,522,423,Normal
sperm_morph_1007_resized_lr.jpeg,80,96,627,474,Normal
sperm_morph_172_resized_ud.jpeg,237,33,737,533,Abnormal
sperm_morph_497_resized_lr.jpeg,91,201,643,526,Abnormal
sperm_morph_818_resized_lr_ud.jpeg,437,9,632,143,Abnormal
sperm_morph_137_resized.jpeg,192,62,575,229,Abnormal
sperm_morph_653_resized_lr_ud.jpeg,151,88,695,420,Normal
sperm_morph_574_resized_lr.jpeg,119,250,701,436,Abnormal
sperm_morph_05_resized_lr.jpeg,202,125,735,427,Abnormal
sperm_morph_153_resized_lr.jpeg,231,24,534,481,Abnormal
sperm_morph_829_resized_ud.jpeg,102,125,721,256,Normal
sperm_morph_607_resized_ud.jpeg,176,67,510,545,Abnormal
sperm_morph_678_resized_ud.jpeg,193,18,403,506,Abnormal
sperm_morph_461_resized_lr_ud.jpeg,317,86,767,314,Abnormal
sperm_morph_358_resized.jpeg,162,116,636,380,Abnormal
sperm_morph_321_resized_lr.jpeg,313,102,599,581,Normal
sperm_morph_326_resized_ud.jpeg,262,4,392,406,Abnormal
sperm_morph_652_resized_lr_ud.jpeg,179,84,683,414,Normal
sperm_morph_846_resized_lr.jpeg,73,274,589,512,Abnormal
sperm_morph_884_resized.jpeg,324,32,512,520,Abnormal
sperm_morph_292_resized_lr_ud.jpeg,122,201,678,478,Abnormal
sperm_morph_548_resized_lr_ud.jpeg,238,287,336,422,Abnormal
sperm_morph_454_resized_lr.jpeg,59,94,415,386,Normal
sperm_morph_756_resized_lr.jpeg,158,418,447,567,Abnormal
sperm_morph_37_resized.jpeg,28,304,747,508,Abnormal
sperm_morph_941_resized_lr.jpeg,157,160,647,429,Abnormal
sperm_morph_264_resized_lr.jpeg,265,8,337,525,Abnormal
sperm_morph_906_resized_lr_ud.jpeg,107,5,496,117,Abnormal
sperm_morph_231_resized_lr.jpeg,222,36,582,556,Abnormal
sperm_morph_955_resized.jpeg,399,65,487,557,Abnormal
sperm_morph_1096_resized_ud.jpeg,33,137,679,356,Normal
sperm_morph_1018_resized.jpeg,104,165,704,404,Normal
sperm_morph_404_resized_lr.jpeg,128,328,743,561,Abnormal
sperm_morph_939_resized_lr_ud.jpeg,207,289,443,468,Abnormal
sperm_morph_596_resized_lr_ud.jpeg,453,12,758,126,Normal
sperm_morph_1036_resized_ud.jpeg,219,4,367,85,Abnormal
sperm_morph_113_resized_lr.jpeg,271,43,498,575,Abnormal
sperm_morph_346_resized_lr_ud.jpeg,231,38,486,574,Normal
sperm_morph_679_resized_ud.jpeg,151,128,355,578,Normal
sperm_morph_415_resized_lr.jpeg,139,220,676,538,Abnormal
sperm_morph_563_resized_lr_ud.jpeg,339,10,549,405,Normal
sperm_morph_740_resized.jpeg,412,134,536,292,Abnormal
sperm_morph_532_resized_lr_ud.jpeg,521,190,641,307,Abnormal
sperm_morph_166_resized_lr.jpeg,8,321,588,474,Normal
sperm_morph_811_resized.jpeg,329,31,491,429,Abnormal
sperm_morph_912_resized_ud.jpeg,251,140,518,526,Abnormal
sperm_morph_995_resized_lr_ud.jpeg,89,110,566,436,Normal
sperm_morph_149_resized_lr.jpeg,98,92,685,203,Abnormal
sperm_morph_602_resized_lr.jpeg,86,260,575,542,Abnormal
sperm_morph_396_resized_lr.jpeg,167,6,745,405,Abnormal
sperm_morph_329_resized_lr_ud.jpeg,265,56,696,495,Normal
sperm_morph_515_resized_lr_ud.jpeg,83,209,465,521,Normal
sperm_morph_989_resized_ud.jpeg,114,114,263,269,Abnormal
sperm_morph_807_resized_ud.jpeg,545,273,760,531,Abnormal
sperm_morph_810_resized_lr_ud.jpeg,566,47,749,256,Abnormal
sperm_morph_508_resized.jpeg,244,59,513,565,Normal
sperm_morph_329_resized_ud.jpeg,79,56,510,495,Normal
sperm_morph_798_resized_ud.jpeg,255,25,615,259,Abnormal
sperm_morph_227_resized.jpeg,253,11,592,573,Abnormal
sperm_morph_1065_resized_lr.jpeg,132,22,622,481,Normal
sperm_morph_414_resized_lr.jpeg,212,274,580,539,Abnormal
sperm_morph_924_resized_ud.jpeg,367,243,539,490,Abnormal
sperm_morph_167_resized_lr_ud.jpeg,-2,312,578,410,Abnormal
sperm_morph_213_resized_lr_ud.jpeg,319,8,566,560,Abnormal
sperm_morph_765_resized_ud.jpeg,103,252,507,543,Normal
sperm_morph_88_resized_ud.jpeg,28,315,190,522,Abnormal
sperm_morph_896_resized_lr_ud.jpeg,84,25,397,155,Abnormal
sperm_morph_905_resized_lr_ud.jpeg,197,67,745,422,Normal
sperm_morph_450_resized_lr.jpeg,69,332,435,575,Abnormal
sperm_morph_735_resized_lr_ud.jpeg,117,132,601,459,Normal
sperm_morph_603_resized_lr_ud.jpeg,72,239,725,388,Normal
sperm_morph_12_resized_ud.jpeg,96,235,682,426,Abnormal
sperm_morph_817_resized_lr.jpeg,174,61,582,411,Normal
sperm_morph_196_resized_lr.jpeg,153,76,618,362,Abnormal
sperm_morph_639_resized_lr.jpeg,20,127,243,267,Abnormal
sperm_morph_854_resized.jpeg,225,247,735,477,Abnormal
sperm_morph_881_resized.jpeg,175,254,310,367,Abnormal
sperm_morph_149_resized.jpeg,90,92,677,203,Abnormal
sperm_morph_302_resized_lr.jpeg,622,17,760,177,Abnormal
sperm_morph_341_resized_ud.jpeg,271,8,360,326,Abnormal
sperm_morph_84_resized_lr_ud.jpeg,234,161,672,531,Abnormal
sperm_morph_969_resized_lr_ud.jpeg,177,0,450,504,Abnormal
sperm_morph_1088_resized_lr.jpeg,252,15,434,178,Abnormal
sperm_morph_534_resized.jpeg,409,252,477,499,Normal
sperm_morph_895_resized_ud.jpeg,99,139,740,290,Normal
sperm_morph_666_resized_lr_ud.jpeg,584,165,747,341,Abnormal
sperm_morph_1056_resized_lr_ud.jpeg,657,14,760,558,Abnormal
sperm_morph_337_resized_ud.jpeg,281,76,558,573,Normal
sperm_morph_687_resized.jpeg,225,44,441,571,Abnormal
sperm_morph_997_resized.jpeg,120,171,568,455,Abnormal
sperm_morph_1064_resized_lr_ud.jpeg,166,45,546,552,Normal
sperm_morph_85_resized_lr_ud.jpeg,153,91,569,474,Abnormal
sperm_morph_39_resized_lr.jpeg,64,98,710,268,Abnormal
sperm_morph_1042_resized_ud.jpeg,222,17,505,541,Normal
sperm_morph_515_resized_lr.jpeg,265,124,664,564,Abnormal
sperm_morph_200_resized_ud.jpeg,294,219,695,441,Abnormal
sperm_morph_299_resized.jpeg,214,28,631,498,Abnormal
sperm_morph_784_resized.jpeg,41,194,486,286,Abnormal
sperm_morph_28_resized_lr_ud.jpeg,81,291,680,403,Normal
sperm_morph_1086_resized.jpeg,146,55,531,532,Normal
sperm_morph_612_resized_ud.jpeg,78,126,641,349,Abnormal
sperm_morph_205_resized.jpeg,169,192,624,567,Abnormal
sperm_morph_764_resized_lr_ud.jpeg,7,159,274,321,Abnormal
sperm_morph_136_resized.jpeg,298,30,528,576,Abnormal
sperm_morph_485_resized.jpeg,292,47,650,578,Abnormal
sperm_morph_76_resized_lr_ud.jpeg,113,181,626,333,Abnormal
sperm_morph_516_resized.jpeg,86,36,480,157,Abnormal
sperm_morph_574_resized.jpeg,74,250,656,436,Abnormal
sperm_morph_525_resized_ud.jpeg,628,44,720,419,Normal
sperm_morph_556_resized_lr_ud.jpeg,376,14,537,424,Abnormal
sperm_morph_717_resized.jpeg,188,234,463,515,Abnormal
sperm_morph_912_resized.jpeg,201,376,477,492,Abnormal
sperm_morph_616_resized_lr.jpeg,29,93,166,255,Abnormal
sperm_morph_562_resized.jpeg,171,206,615,396,Normal
sperm_morph_745_resized_ud.jpeg,110,230,345,337,Abnormal
sperm_morph_15_resized.jpeg,97,229,724,287,Normal
sperm_morph_141_resized.jpeg,276,158,675,345,Abnormal
sperm_morph_680_resized_lr.jpeg,380,239,462,370,Abnormal
sperm_morph_223_resized_lr_ud.jpeg,181,278,616,576,Abnormal
sperm_morph_117_resized_ud.jpeg,302,2,523,569,Abnormal
sperm_morph_567_resized_ud.jpeg,202,259,743,412,Abnormal
sperm_morph_438_resized_ud.jpeg,15,141,567,341,Abnormal
sperm_morph_290_resized.jpeg,144,60,512,476,Abnormal
sperm_morph_616_resized.jpeg,609,93,746,255,Abnormal
sperm_morph_947_resized.jpeg,262,68,682,490,Normal
sperm_morph_326_resized.jpeg,262,175,392,577,Abnormal
sperm_morph_90_resized_lr.jpeg,581,156,772,441,Abnormal
sperm_morph_1026_resized_lr_ud.jpeg,236,12,560,571,Normal
sperm_morph_389_resized_lr.jpeg,127,344,754,455,Abnormal
sperm_morph_315_resized_lr.jpeg,116,274,613,469,Normal
sperm_morph_1009_resized.jpeg,281,32,714,510,Normal
sperm_morph_370_resized.jpeg,289,206,432,524,Abnormal
sperm_morph_700_resized_lr_ud.jpeg,464,137,745,302,Abnormal
sperm_morph_650_resized_lr.jpeg,618,22,735,283,Abnormal
sperm_morph_133_resized_lr_ud.jpeg,31,256,567,568,Abnormal
sperm_morph_177_resized_ud.jpeg,156,319,698,528,Abnormal
sperm_morph_653_resized.jpeg,80,161,624,493,Normal
sperm_morph_984_resized_ud.jpeg,210,4,568,331,Abnormal
sperm_morph_437_resized_lr_ud.jpeg,120,109,530,432,Normal
sperm_morph_21_resized_ud.jpeg,148,287,744,430,Normal
sperm_morph_607_resized_lr.jpeg,265,36,599,514,Abnormal
sperm_morph_190_resized.jpeg,108,58,669,275,Abnormal
sperm_morph_291_resized_lr_ud.jpeg,72,351,662,508,Normal
sperm_morph_325_resized_lr_ud.jpeg,146,296,691,442,Normal
sperm_morph_390_resized_lr_ud.jpeg,266,19,589,456,Abnormal
sperm_morph_334_resized_lr.jpeg,9,172,586,299,Abnormal
sperm_morph_906_resized.jpeg,176,60,607,382,Normal
sperm_morph_1036_resized_lr_ud.jpeg,408,4,556,85,Abnormal
sperm_morph_536_resized_lr.jpeg,208,392,737,560,Abnormal
sperm_morph_254_resized.jpeg,217,40,695,476,Abnormal
sperm_morph_363_resized_ud.jpeg,179,184,640,429,Abnormal
sperm_morph_519_resized.jpeg,138,291,648,499,Normal
sperm_morph_776_resized_lr.jpeg,157,159,642,351,Abnormal
sperm_morph_200_resized_lr.jpeg,241,30,574,551,Abnormal
sperm_morph_616_resized.jpeg,329,70,595,519,Abnormal
sperm_morph_1023_resized_ud.jpeg,216,64,564,566,Normal
sperm_morph_981_resized_ud.jpeg,70,213,365,347,Abnormal
sperm_morph_50_resized.jpeg,287,22,672,296,Abnormal
sperm_morph_762_resized_lr_ud.jpeg,91,144,497,276,Abnormal
sperm_morph_313_resized_lr_ud.jpeg,534,326,762,552,Normal
sperm_morph_233_resized_lr_ud.jpeg,166,127,741,530,Abnormal
sperm_morph_590_resized_ud.jpeg,168,117,701,322,Abnormal
sperm_morph_673_resized.jpeg,204,63,453,565,Abnormal
sperm_morph_510_resized_lr_ud.jpeg,118,89,538,523,Normal
sperm_morph_1021_resized_lr_ud.jpeg,135,101,702,525,Normal
sperm_morph_132_resized.jpeg,125,21,754,220,Abnormal
sperm_morph_809_resized_lr.jpeg,521,313,718,569,Abnormal
sperm_morph_1056_resized_ud.jpeg,376,73,651,271,Normal
sperm_morph_109_resized_lr_ud.jpeg,108,168,677,470,Abnormal
sperm_morph_577_resized.jpeg,93,159,498,428,Abnormal
sperm_morph_119_resized_lr_ud.jpeg,343,20,684,316,Abnormal
sperm_morph_1089_resized_lr.jpeg,68,104,570,337,Normal
sperm_morph_920_resized.jpeg,20,5,171,117,Abnormal
sperm_morph_626_resized_ud.jpeg,247,21,487,497,Abnormal
sperm_morph_154_resized_ud.jpeg,290,16,564,227,Abnormal
sperm_morph_970_resized_lr.jpeg,240,40,544,515,Normal
sperm_morph_401_resized_ud.jpeg,96,3,643,296,Abnormal
sperm_morph_575_resized_lr.jpeg,96,110,529,410,Normal
sperm_morph_135_resized_lr_ud.jpeg,203,54,703,548,Abnormal
sperm_morph_942_resized_ud.jpeg,168,383,500,537,Abnormal
sperm_morph_743_resized_lr_ud.jpeg,240,54,503,516,Normal
sperm_morph_1056_resized_lr.jpeg,371,376,563,569,Abnormal
sperm_morph_174_resized_lr.jpeg,122,144,727,286,Abnormal
sperm_morph_182_resized_ud.jpeg,209,120,564,430,Abnormal
sperm_morph_561_resized_ud.jpeg,168,189,758,327,Normal
sperm_morph_275_resized_ud.jpeg,64,232,479,498,Abnormal
sperm_morph_636_resized_lr_ud.jpeg,193,272,306,370,Abnormal
sperm_morph_254_resized_lr.jpeg,80,40,558,476,Abnormal
sperm_morph_631_resized.jpeg,343,7,535,140,Abnormal
sperm_morph_38_resized_lr.jpeg,243,243,671,521,Abnormal
sperm_morph_924_resized_ud.jpeg,66,142,323,575,Abnormal
sperm_morph_933_resized_ud.jpeg,92,284,484,450,Abnormal
sperm_morph_985_resized.jpeg,246,171,344,316,Abnormal
sperm_morph_1057_resized_lr.jpeg,8,292,264,496,Normal
sperm_morph_756_resized.jpeg,280,182,558,400,Abnormal
sperm_morph_978_resized.jpeg,219,94,332,228,Abnormal
sperm_morph_889_resized.jpeg,148,31,660,314,Abnormal
sperm_morph_419_resized_ud.jpeg,178,99,677,564,Abnormal
sperm_morph_77_resized_ud.jpeg,326,261,700,440,Abnormal
sperm_morph_600_resized_lr.jpeg,167,344,727,494,Normal
sperm_morph_458_resized_ud.jpeg,130,95,453,508,Abnormal
sperm_morph_954_resized.jpeg,487,27,768,259,Normal
sperm_morph_730_resized_lr_ud.jpeg,231,59,595,429,Normal
sperm_morph_156_resized_lr_ud.jpeg,257,312,483,445,Abnormal
sperm_morph_823_resized_lr_ud.jpeg,77,82,630,263,Normal
sperm_morph_321_resized_lr_ud.jpeg,313,0,599,479,Normal
sperm_morph_333_resized_ud.jpeg,110,92,696,251,Abnormal
sperm_morph_427_resized_lr.jpeg,213,48,589,532,Abnormal
sperm_morph_905_resized.jpeg,30,159,578,514,Normal
sperm_morph_993_resized_ud.jpeg,242,21,442,551,Normal
sperm_morph_675_resized_lr_ud.jpeg,240,103,472,563,Normal
sperm_morph_412_resized.jpeg,20,121,496,452,Abnormal
sperm_morph_119_resized_lr_ud.jpeg,5,298,661,502,Abnormal
sperm_morph_222_resized.jpeg,142,188,761,541,Normal
sperm_morph_222_resized_lr.jpeg,14,188,633,541,Normal
sperm_morph_986_resized_lr_ud.jpeg,58,212,544,338,Abnormal
sperm_morph_278_resized.jpeg,339,241,726,478,Abnormal
sperm_morph_1061_resized_lr_ud.jpeg,77,76,507,570,Normal
sperm_morph_908_resized_ud.jpeg,272,120,405,254,Abnormal
sperm_morph_888_resized.jpeg,52,123,594,472,Abnormal
sperm_morph_748_resized_ud.jpeg,302,144,420,568,Normal
sperm_morph_405_resized_ud.jpeg,313,93,604,519,Abnormal
sperm_morph_934_resized_lr_ud.jpeg,510,259,607,576,Abnormal
sperm_morph_197_resized.jpeg,99,105,733,272,Abnormal
sperm_morph_769_resized_ud.jpeg,199,230,684,363,Abnormal
sperm_morph_1063_resized.jpeg,23,218,184,569,Normal
sperm_morph_721_resized_lr_ud.jpeg,73,50,621,432,Abnormal
sperm_morph_830_resized.jpeg,247,239,539,549,Abnormal
sperm_morph_253_resized_lr.jpeg,319,82,564,472,Abnormal
sperm_morph_957_resized.jpeg,114,125,609,435,Normal
sperm_morph_160_resized.jpeg,274,13,435,372,Normal
sperm_morph_310_resized_ud.jpeg,176,289,766,383,Normal
sperm_morph_741_resized_ud.jpeg,259,28,545,569,Abnormal
sperm_morph_845_resized.jpeg,56,12,191,134,Abnormal
sperm_morph_707_resized_lr_ud.jpeg,411,17,572,518,Normal
sperm_morph_81_resized.jpeg,135,54,713,467,Normal
sperm_morph_280_resized.jpeg,309,28,499,569,Normal
sperm_morph_191_resized_ud.jpeg,15,161,609,371,Abnormal
sperm_morph_1072_resized_ud.jpeg,151,186,612,421,Normal
sperm_morph_755_resized.jpeg,249,267,614,493,Abnormal
sperm_morph_736_resized_ud.jpeg,348,36,553,435,Abnormal
sperm_morph_478_resized.jpeg,172,109,729,390,Abnormal
sperm_morph_1040_resized_lr_ud.jpeg,260,186,685,484,Normal
sperm_morph_396_resized.jpeg,30,6,608,405,Abnormal
sperm_morph_1028_resized_ud.jpeg,71,185,727,436,Normal
sperm_morph_354_resized_lr.jpeg,58,196,423,297,Abnormal
sperm_morph_780_resized_ud.jpeg,203,13,614,474,Abnormal
sperm_morph_437_resized.jpeg,245,149,655,472,Normal
sperm_morph_195_resized.jpeg,522,347,735,481,Abnormal
sperm_morph_831_resized_lr_ud.jpeg,240,52,582,344,Abnormal
sperm_morph_380_resized_lr_ud.jpeg,206,5,561,499,Abnormal
sperm_morph_975_resized_lr.jpeg,142,56,626,467,Normal
sperm_morph_71_resized.jpeg,375,243,704,373,Abnormal
sperm_morph_907_resized.jpeg,149,201,703,519,Normal
sperm_morph_519_resized_lr.jpeg,127,291,637,499,Normal
sperm_morph_516_resized_ud.jpeg,131,46,527,520,Abnormal
sperm_morph_369_resized_lr.jpeg,217,94,448,485,Normal
sperm_morph_629_resized_lr_ud.jpeg,8,243,171,565,Abnormal
sperm_morph_17_resized.jpeg,85,175,722,306,Normal
sperm_morph_1048_resized_lr_ud.jpeg,78,441,432,563,Abnormal
sperm_morph_1016_resized_ud.jpeg,251,220,560,345,Abnormal
sperm_morph_68_resized_lr.jpeg,29,110,680,433,Abnormal
sperm_morph_902_resized_lr_ud.jpeg,191,128,573,495,Normal
sperm_morph_1052_resized_ud.jpeg,210,154,681,565,Normal
sperm_morph_783_resized.jpeg,311,281,478,471,Abnormal
sperm_morph_556_resized_lr_ud.jpeg,132,132,442,262,Abnormal
sperm_morph_499_resized.jpeg,28,284,584,445,Abnormal
sperm_morph_276_resized_lr_ud.jpeg,365,92,497,212,Abnormal
sperm_morph_788_resized_ud.jpeg,183,69,767,184,Abnormal
sperm_morph_858_resized_ud.jpeg,258,2,449,502,Abnormal
sperm_morph_1022_resized_lr_ud.jpeg,295,194,662,544,Normal
sperm_morph_972_resized_ud.jpeg,13,210,99,351,Abnormal
sperm_morph_366_resized_ud.jpeg,209,248,628,329,Normal
sperm_morph_201_resized_ud.jpeg,65,289,685,425,Abnormal
sperm_morph_1031_resized_ud.jpeg,123,272,582,560,Normal
sperm_morph_790_resized.jpeg,282,22,652,473,Abnormal
sperm_morph_357_resized_lr_ud.jpeg,410,33,577,563,Normal
sperm_morph_379_resized.jpeg,209,270,733,427,Abnormal
sperm_morph_842_resized_lr_ud.jpeg,123,92,650,272,Abnormal
sperm_morph_246_resized_ud.jpeg,148,18,558,428,Abnormal
sperm_morph_421_resized_ud.jpeg,150,80,758,278,Abnormal
sperm_morph_463_resized.jpeg,13,195,273,359,Abnormal
sperm_morph_31_resized_ud.jpeg,328,266,754,467,Abnormal
sperm_morph_106_resized_ud.jpeg,125,48,681,359,Abnormal
sperm_morph_795_resized.jpeg,266,230,378,373,Abnormal
sperm_morph_1076_resized.jpeg,286,384,580,480,Abnormal
sperm_morph_925_resized_lr.jpeg,168,190,701,420,Abnormal
sperm_morph_949_resized_lr_ud.jpeg,160,167,741,302,Normal
sperm_morph_74_resized_lr.jpeg,83,183,502,392,Abnormal
sperm_morph_905_resized_lr.jpeg,309,9,443,91,Abnormal
sperm_morph_304_resized_ud.jpeg,260,403,724,504,Normal
sperm_morph_27_resized_lr_ud.jpeg,30,305,644,513,Normal
sperm_morph_280_resized.jpeg,206,129,329,246,Abnormal
sperm_morph_950_resized.jpeg,585,64,679,260,Abnormal
sperm_morph_170_resized.jpeg,380,187,640,544,Normal
sperm_morph_08_resized_lr.jpeg,302,110,561,368,Abnormal
